country,iso,year,gdp,population,area,higher_ed_pct
"Korea, Rep.",KOR,2015,1466038936206.43,51014947.0,97445.0,28.6800003051758
"Korea, Rep.",KOR,2014,1484488526271.8,50746659.0,97430.0,30.086555480957
"Korea, Rep.",KOR,2013,1370632955321.2,50428893.0,97426.0,28.7843112945557
"Korea, Rep.",KOR,2012,1278046536287.01,50199853.0,97310.0,27.8424549102783
"Korea, Rep.",KOR,2011,1253289537500.81,49936638.0,97190.0,27.39892578125
"Korea, Rep.",KOR,2010,1143672241149.72,49554112.0,97200.0,24.3600006103516
Kuwait,KWT,2018,138646316321.596,4323515.0,17820.0,11.1199998855591
Kuwait,KWT,2017,120687539675.517,4154812.0,17820.0,10.6700000762939
Kuwait,KWT,2015,114585555830.916,3834574.0,17820.0,9.59000015258789
Kuwait,KWT,2013,174168116687.215,3507844.0,17820.0,8.71000003814697
Kuwait,KWT,2012,174047662555.419,3337109.0,17820.0,9.52000045776367
Kuwait,KWT,2008,147379737229.753,2651421.0,17820.0,8.27999973297119
Kuwait,KWT,2007,114634043361.692,2507887.0,17820.0,8.06999969482422
Kuwait,KWT,2006,101557330723.423,2364733.0,17820.0,8.30000019073486
Kuwait,KWT,2005,80798630136.9863,2236788.0,17820.0,8.46000003814697
Lao PDR,LAO,2022,15468785203.7532,7559007.0,230800.0,5.19384670257568
Lao PDR,LAO,2017,17071155481.4994,7018147.0,230800.0,5.15476989746094
Lao PDR,LAO,2010,7131771014.70456,6334194.0,230800.0,4.15012311935425
Lebanon,LBN,2019,51605959131.2741,5794594.0,10230.0,22.1418571472168
Lebanon,LBN,2018,54901519155.5556,5984119.0,10230.0,33.2799987792969
Liberia,LBR,2019,3319596500.0,5043721.0,96320.0,5.0644998550415
Liberia,LBR,2017,3390703400.0,4848925.0,96320.0,3.39418649673462
Liberia,LBR,2016,3398419600.0,4755608.0,96320.0,3.66464829444885
Liberia,LBR,2014,3225652000.0,4564293.0,96320.0,5.47951793670654
Liberia,LBR,2010,1998000000.0,4058890.0,96320.0,3.01420068740845
Sri Lanka,LKA,2022,74143020262.8076,22181000.0,61860.0,0.911603033542633
Sri Lanka,LKA,2021,88556698937.7033,22156000.0,61860.0,0.75661712884903
Sri Lanka,LKA,2020,84335574581.5072,21919000.0,61860.0,0.692696988582611
Sri Lanka,LKA,2019,88998706296.5783,21803000.0,61864.47,0.746383011341095
Sri Lanka,LKA,2018,94450015982.8405,21670000.0,61864.0,0.684106409549713
Sri Lanka,LKA,2017,94369350285.5814,21453000.0,61893.0,0.665928065776825
Sri Lanka,LKA,2016,88000211171.5956,21209000.0,61893.0,0.797130823135376
Sri Lanka,LKA,2015,85090301052.0465,20970000.0,61893.0,0.851821422576904
Sri Lanka,LKA,2014,82528535713.926,20778000.0,62710.0,0.665698349475861
Sri Lanka,LKA,2013,77000578167.353,20585000.0,62710.0,0.791153967380524
Sri Lanka,LKA,2011,67753284043.9282,21009048.0,62710.0,0.471192836761475
Sri Lanka,LKA,2010,58636161081.712,20879089.0,62710.0,0.457679927349091
Sri Lanka,LKA,2009,42066224093.0065,20756435.0,62710.0,14.1099996566772
Sri Lanka,LKA,2008,40713826215.0093,20629378.0,62710.0,13.8800001144409
Sri Lanka,LKA,2001,15749753804.8344,19600362.0,62710.0,13.6999998092651
Lesotho,LSO,2019,2390702295.82777,2209405.0,30360.0,5.61074018478394
Lesotho,LSO,2018,2556247291.99785,2183603.0,30360.0,3.93763995170593
Lithuania,LTU,2022,71033884499.7824,2831639.0,62604.0,41.4149131774902
Lithuania,LTU,2021,67037321008.9679,2808380.0,62610.0,40.1166534423828
Lithuania,LTU,2020,57412038533.2718,2810369.0,62620.0,38.0999984741211
Lithuania,LTU,2019,55122066225.796,2811089.0,62620.0,37.3273239135742
Lithuania,LTU,2018,54261795148.5372,2819200.0,62630.0,35.9517211914062
Lithuania,LTU,2017,47756764508.446,2842639.0,62641.0,34.5400009155273
Lithuania,LTU,2016,42970749245.0336,2877325.0,62642.0,33.939998626709
Lithuania,LTU,2015,41540954817.2039,2911109.0,62650.0,33.0999984741211
Lithuania,LTU,2014,48306546656.9281,2937253.0,62650.0,31.5
Lithuania,LTU,2013,46303660422.0434,2961250.0,62675.0,26.3899993896484
Lithuania,LTU,2012,42709372066.8627,2989139.0,62674.0,0.450368642807007
Lithuania,LTU,2011,43186501862.7907,3028115.0,62674.0,0.442148119211197
Lithuania,LTU,2010,36638128534.0643,3097282.0,62675.0,0.391175270080566
Luxembourg,LUX,2022,80801680397.0139,653103.0,2574.46,42.3309173583984
Luxembourg,LUX,2021,86386759695.1653,640064.0,2574.46,41.7206802368164
Luxembourg,LUX,2020,73670782100.3909,630419.0,2574.46,38.1812858581543
Luxembourg,LUX,2019,69872035113.6469,620001.0,2574.46,37.9993743896484
Luxembourg,LUX,2018,71085623495.1145,607950.0,2574.46,35.6957473754883
Luxembourg,LUX,2017,65712180342.9836,596336.0,2574.46,32.731559753418
Luxembourg,LUX,2016,62216885435.9488,582014.0,2574.46,34.5298538208008
Luxembourg,LUX,2015,60071584216.1375,569604.0,2574.46,30.5501194000244
Luxembourg,LUX,2014,68804811897.6445,556319.0,2574.46,32.6653518676758
Luxembourg,LUX,2013,65203276466.9763,543360.0,2574.46,1.59169471263885
Luxembourg,LUX,2012,59776383527.3602,530946.0,2574.46,1.37520492076874
Luxembourg,LUX,2011,61696281326.2453,518347.0,2574.46,1.40041589736938
Luxembourg,LUX,2010,56213985987.4168,506953.0,2574.46,2.26092457771301
Latvia,LVA,2022,38014713595.7686,1879383.0,62230.0,31.9501533508301
Latvia,LVA,2021,38183326784.9335,1884490.0,62230.0,31.4416408538818
Latvia,LVA,2020,33379927434.6149,1900449.0,62230.0,32.7584533691406
Latvia,LVA,2019,33099503950.847,1913822.0,62227.0,30.9400005340576
Latvia,LVA,2018,33247935477.3576,1927174.0,62227.0,30.0300006866455
Latvia,LVA,2017,29391059767.4259,1942248.0,62227.0,29.2247142791748
Latvia,LVA,2016,27117105059.5075,1959537.0,62227.0,29.1100006103516
Latvia,LVA,2015,26344565876.8902,1977527.0,62227.0,27.7000007629395
Latvia,LVA,2014,30277203767.4058,1993782.0,62227.0,26.6299991607666
Latvia,LVA,2013,29152128167.8438,2012647.0,62227.0,27.6900005340576
Latvia,LVA,2012,27116149948.6683,2034319.0,62227.0,0.405498027801514
Latvia,LVA,2011,26575547900.8247,2059709.0,62227.0,0.344332575798035
Latvia,LVA,2010,23468324572.3343,2097555.0,62227.0,0.276932179927826
"Macao SAR, China",MAC,2014,54902831793.5018,621700.0,30.3,33.0235557556152
Monaco,MCO,2016,6471290793.55029,37276.0,2.027,44.1762580871582
Moldova,MDA,2022,14525337523.7271,2528654.0,32890.0,20.3899993896484
Moldova,MDA,2021,13691869264.0794,2595809.0,32970.0,20.4300003051758
Moldova,MDA,2020,11530746234.4492,2635130.0,32884.6,20.1900005340576
Moldova,MDA,2019,11736797054.6965,2664224.0,32885.9,20.0499992370605
Moldova,MDA,2018,11252353420.8798,2707203.0,32885.3,20.1200008392334
Moldova,MDA,2017,9514404016.20949,2755189.0,32890.0,18.9358177185059
Moldova,MDA,2016,7980917075.7748,2803186.0,32880.0,18.8268280029297
Moldova,MDA,2015,7797667196.73087,2835978.0,32880.0,19.3700008392334
Moldova,MDA,2014,9402090137.7423,2857815.0,32880.0,20.0900001525879
Moldova,MDA,2013,9496717875.51932,2859558.0,32880.0,19.0400009155273
Moldova,MDA,2012,8709138634.82921,2860324.0,32860.0,18.8600006103516
Moldova,MDA,2011,8414352020.49442,2860699.0,32850.0,17.8700008392334
Moldova,MDA,2010,6974982369.60155,2862354.0,32850.0,16.9699993133545
Moldova,MDA,2009,5439434271.78807,2865213.0,32890.0,16.2700004577637
Moldova,MDA,2008,6054824248.24221,2868833.0,32890.0,15.6199998855591
Moldova,MDA,2007,4401173151.93767,2874299.0,32890.0,15.0900001525879
Madagascar,MDG,2021,14354731964.331,29691083.0,581800.0,2.92739009857178
Madagascar,MDG,2018,13760033282.2925,27494926.0,581800.0,2.75999999046326
Madagascar,MDG,2015,11323020701.3017,25426702.0,581800.0,2.6768274307251
Maldives,MDV,2019,5726094799.37709,487731.0,300.0,10.9565267562866
Maldives,MDV,2017,4816426256.52914,458287.0,300.0,6.35904979705811
Maldives,MDV,2016,4409942623.85538,443308.0,300.0,8.53483390808105
Maldives,MDV,2014,3697353039.20043,413617.0,300.0,1.41427206993103
Mexico,MEX,2020,1121064767401.51,126799054.0,1943950.0,17.1299991607666
Mexico,MEX,2018,1256300182775.8,124573711.0,1943950.0,16.0200004577637
Mexico,MEX,2017,1190721475906.0,123400057.0,1943950.0,15.3699998855591
Mexico,MEX,2016,1112233497452.7,122251351.0,1943950.0,14.710000038147
Mexico,MEX,2015,1213294467779.98,121072306.0,1943950.0,14.7799997329712
Mexico,MEX,2014,1364507717764.6,119784261.0,1943950.0,13.960000038147
Mexico,MEX,2013,1327436290439.27,118343573.0,1943950.0,14.3199996948242
Mexico,MEX,2010,1105424238572.81,113623895.0,1943950.0,12.7600002288818
Marshall Islands,MHL,2021,258900000.0,41367.0,180.0,4.18941640853882
Marshall Islands,MHL,2019,232900000.0,44007.0,180.0,6.20028162002563
Marshall Islands,MHL,2011,172300000.0,51907.0,180.0,3.66000008583069
North Macedonia,MKD,2022,13932436550.0883,1831712.0,25220.0,19.8216209411621
North Macedonia,MKD,2021,14000283827.0154,1837114.0,25220.0,19.3952503204346
North Macedonia,MKD,2020,12361036913.8409,1856124.0,25220.0,21.6800003051758
North Macedonia,MKD,2019,12606338448.547,1876262.0,25220.0,17.53786277771
North Macedonia,MKD,2018,12683068114.2388,1889051.0,25220.0,21.1261196136475
North Macedonia,MKD,2017,11307067069.6658,1898657.0,25220.0,17.2211837768555
North Macedonia,MKD,2016,10672467073.2873,1906313.0,25220.0,17.0363025665283
North Macedonia,MKD,2015,10064519962.5655,1912430.0,25220.0,15.2407369613647
North Macedonia,MKD,2014,11362265252.778,1917557.0,25220.0,14.1362257003784
North Macedonia,MKD,2013,10817702346.0674,1922716.0,25220.0,13.2775440216064
North Macedonia,MKD,2012,9745261300.57788,1929821.0,25220.0,14.2136545181274
North Macedonia,MKD,2011,10494626767.6445,1937398.0,25220.0,13.6029100418091
North Macedonia,MKD,2010,9407170321.37752,1946298.0,25220.0,11.5935745239258
Mali,MLI,2022,22374051349.9445,23072640.0,1220190.0,3.81480407714844
Mali,MLI,2020,20698560938.7775,21713836.0,1220190.0,1.55999994277954
Mali,MLI,2019,20477421884.5414,21068405.0,1220190.0,3.09232997894287
Mali,MLI,2018,20368015381.2413,20442030.0,1220190.0,3.12717008590698
Mali,MLI,2017,18308362040.0521,19813011.0,1220190.0,1.63739514350891
Mali,MLI,2016,16743796799.8329,19191289.0,1220190.0,1.54111206531525
Mali,MLI,2015,15583181170.4105,18593022.0,1220190.0,2.65171003341675
Malta,MLT,2022,19239187083.5194,531113.0,320.0,22.6174163818359
Malta,MLT,2021,19723563354.6779,518150.0,320.0,22.5654582977295
Malta,MLT,2020,16409900599.1964,515490.0,320.0,21.8400001525879
Malta,MLT,2019,16337793530.7788,503912.0,320.0,20.4621734619141
Malta,MLT,2018,16153779511.1559,483903.0,320.0,18.4200000762939
Malta,MLT,2017,14161366732.7153,467106.0,320.0,16.7203636169434
Malta,MLT,2016,12025782885.2772,454505.0,320.0,13.4899997711182
Malta,MLT,2015,11340795032.9304,444220.0,320.0,13.2799997329712
Malta,MLT,2014,11888032861.804,433481.0,320.0,13.460000038147
Malta,MLT,2013,10796782633.5257,424810.0,320.0,13.0900001525879
Myanmar,MMR,2020,79006113643.1906,53016522.0,652670.0,12.3559694290161
Myanmar,MMR,2019,75065106227.6892,52640713.0,652700.0,9.35000038146973
Myanmar,MMR,2018,67860515989.517,52272247.0,652700.0,7.42544794082642
Myanmar,MMR,2017,66053040483.0016,51894938.0,652750.0,6.76923608779907
Montenegro,MNE,2022,6229801580.79157,623591.0,13450.0,61.090518951416
Montenegro,MNE,2021,5861427505.12493,625053.0,13450.0,59.2587928771973
Montenegro,MNE,2020,4769996866.00758,626590.0,13450.0,19.5769786834717
Montenegro,MNE,2019,5542054181.12616,626753.0,13450.0,19.7658882141113
Montenegro,MNE,2018,5506942238.35668,626438.0,13450.0,21.4508209228516
Montenegro,MNE,2017,4856599480.79882,625982.0,13450.0,19.3194942474365
Montenegro,MNE,2016,4376930578.32395,625353.0,13450.0,19.2003726959229
Montenegro,MNE,2015,4054730077.57718,624651.0,13450.0,16.9737663269043
Montenegro,MNE,2014,4593853290.963,623744.0,13450.0,16.2787475585938
Mongolia,MNG,2022,17146471713.748,3433748.0,1557506.789,31.6441268920898
Mongolia,MNG,2021,15286441737.6686,3383741.0,1557507.0,32.8566627502441
Mongolia,MNG,2020,13312981429.0891,3327204.0,1557506.803,32.5999984741211
Mongolia,MNG,2019,14206359017.5143,3267673.0,1557258.0,31.90478515625
Mongolia,MNG,2018,13178094720.4986,3208189.0,1557255.0,29.282169342041
Mongolia,MNG,2017,11480847740.736,3148917.0,1557255.4,29.9934101104736
Mongolia,MNG,2016,11181350649.3573,3088856.0,1557255.4,29.1731624603271
Mongolia,MNG,2015,11619892590.6941,3026864.0,1557255.4,29.1100387573242
Mongolia,MNG,2014,12226514668.0622,2963113.0,1557252.921,26.716423034668
Mongolia,MNG,2013,12582122604.2577,2899011.0,1557253.053,26.5189304351807
Mongolia,MNG,2010,7189481998.90094,2738622.0,1557292.418,23.7099990844727
Mongolia,MNG,2000,1136896123.61298,2388299.0,1547438.742,12.2299995422363
Mozambique,MOZ,2022,18883528581.3734,32656246.0,786380.0,3.0377299785614
Mozambique,MOZ,2020,14235420174.1884,30783688.0,786380.0,3.3199999332428
Mozambique,MOZ,2017,13264640645.7768,28166393.0,786380.0,1.83000004291534
Mozambique,MOZ,2015,16208985769.615,26547572.0,786380.0,2.49363803863525
Mauritania,MRT,2019,7894764885.82312,4467708.0,1030700.0,2.92197418212891
Mauritania,MRT,2017,6800135898.28827,4210600.0,1030700.0,4.71308898925781
Mauritania,MRT,2015,6166863896.68677,3965959.0,1030700.0,5.16966009140015
Mauritania,MRT,2013,7223071097.08417,3734318.0,1030700.0,2.53999996185303
Mauritania,MRT,2012,6728208836.22143,3619034.0,1030700.0,4.30885934829712
Mauritius,MUS,2021,11484348857.8529,1266334.0,1997.0,0.0
Mauritius,MUS,2020,11408106446.3144,1266014.0,1997.0,11.9311513900757
Mauritius,MUS,2019,14436346979.6355,1265985.0,1997.0,9.4877872467041
Mauritius,MUS,2018,14735695930.9727,1265577.0,1997.0,9.33039283752441
Mauritius,MUS,2017,13713506130.6081,1264887.0,1997.0,8.26654052734375
Mauritius,MUS,2016,12594155464.4136,1263747.0,1997.0,7.71900320053101
Mauritius,MUS,2015,12007291045.6489,1262879.0,1997.0,8.40093040466309
Mauritius,MUS,2014,13074129952.0532,1261208.0,1997.0,7.66235017776489
Mauritius,MUS,2013,12292974141.4044,1258927.0,1997.0,7.03904581069946
Mauritius,MUS,2012,11668696396.7887,1255882.0,1997.0,6.42994022369385
Malawi,MWI,2020,11769313597.8545,19533888.0,94280.0,1.32095003128052
Malawi,MWI,2017,8943543793.5839,18039715.0,94280.0,0.872150123119354
Malawi,MWI,2015,9219474379.31534,17085587.0,94280.0,1.37791001796722
Malawi,MWI,2011,11648142958.3651,15265022.0,94280.0,0.781154036521912
Malaysia,MYS,2022,407605841348.235,34695493.0,328550.0,14.5600004196167
Malaysia,MYS,2021,373784823672.946,34282399.0,328550.0,16.4668369293213
Malaysia,MYS,2020,337456163961.211,33889558.0,328550.0,14.0993814468384
Malaysia,MYS,2019,365177721021.516,33440596.0,328550.0,12.3900003433228
Malaysia,MYS,2018,358788845712.53,32910967.0,328550.0,13.2122898101807
Malaysia,MYS,2017,319109094160.343,32355644.0,328550.0,13.0671644210815
Malaysia,MYS,2016,301256033870.334,31789685.0,328550.0,11.3100004196167
Namibia,NAM,2016,10722018732.0936,2439213.0,823290.0,9.27557563781738
Namibia,NAM,2014,12435430969.6301,2312139.0,823290.0,5.68375635147095
Namibia,NAM,2013,12043307277.1235,2252508.0,823290.0,6.06335973739624
Namibia,NAM,2012,13042053591.6857,2194654.0,823290.0,5.54650402069092
New Caledonia,NCL,2022,9623318718.31459,287123.0,18280.0,19.5735034942627
New Caledonia,NCL,2019,9475655324.59495,283606.0,18280.0,15.1886596679688
New Caledonia,NCL,2014,10635035594.7528,281224.0,18280.0,0.0
Niger,NER,2022,15433852714.4935,25311973.0,1266700.0,1.14498543739319
Niger,NER,2019,12889555561.2299,22947757.0,1266700.0,1.09039509296417
Niger,NER,2018,12837307496.8821,22188069.0,1266700.0,0.941160023212433
Niger,NER,2017,11185104251.6943,21435446.0,1266700.0,1.16503775119781
Niger,NER,2014,10862943543.5419,19215909.0,1266700.0,1.1348649263382
Niger,NER,2012,9426912647.59111,17836769.0,1266700.0,1.01999998092651
Niger,NER,2011,8772950777.79176,17176283.0,1266700.0,1.37539529800415
Nigeria,NGA,2022,477403400101.174,223150896.0,910770.0,3.47727274894714
Nigeria,NGA,2021,440833635873.827,218529286.0,910770.0,10.9653997421265
Nigeria,NGA,2019,474517490844.461,209485641.0,910770.0,6.57126998901367
Nigeria,NGA,2018,421739251509.08,204938755.0,910770.0,8.14807987213135
Nigeria,NGA,2016,404649125252.16,195443700.0,910770.0,5.93782997131348
Nigeria,NGA,2006,238454997161.48,149077334.0,910770.0,9.03999996185303
Nicaragua,NIC,2021,14209020361.8508,6644741.0,120340.0,20.2939605712891
Netherlands,NLD,2022,1046540797548.64,17700982.0,33670.0,36.6276969909668
Netherlands,NLD,2021,1054472123449.6,17533044.0,33670.0,35.5119667053223
Netherlands,NLD,2020,932560861701.17,17441500.0,33670.0,34.7700004577637
Netherlands,NLD,2019,928903005576.469,17344874.0,33670.0,32.7396507263184
Netherlands,NLD,2018,929733599796.862,17231624.0,33670.0,31.0900001525879
Netherlands,NLD,2017,848233537845.884,17131296.0,33670.0,30.2854919433594
Netherlands,NLD,2016,797163949289.885,17030314.0,33670.0,29.4099998474121
Netherlands,NLD,2015,775743675302.734,16939923.0,33670.0,28.8700008392334
Netherlands,NLD,2014,901556501756.467,16865008.0,33690.0,28.0100002288818
Netherlands,NLD,2013,883951539006.669,16804432.0,33690.0,27.2199993133545
Netherlands,NLD,2012,845689017065.625,16754962.0,33720.0,0.468291640281677
Netherlands,NLD,2011,913140741332.687,16693074.0,33720.0,0.48456221818924
Netherlands,NLD,2010,852464982433.335,16615394.0,33730.0,0.597920954227448
Norway,NOR,2022,596297651035.798,5457127.0,364270.0,31.1733207702637
Norway,NOR,2021,503367986030.268,5408320.0,364270.0,30.4537925720215
Norway,NOR,2020,367633418886.627,5379475.0,364285.0,32.1195335388184
Norway,NOR,2019,408742840909.091,5347896.0,365094.0,29.2900009155273
Norway,NOR,2018,439788625883.8,5311916.0,365108.0,30.0355529785156
Norway,NOR,2017,401745275035.261,5276968.0,365123.0,28.0699996948242
Norway,NOR,2016,370956547619.048,5234519.0,365145.73,27.3299999237061
Norway,NOR,2015,388159512245.53,5188607.0,365190.7,26.6499996185303
Norway,NOR,2014,501736471832.848,5137232.0,365108.0,25.7299995422363
Norway,NOR,2013,526014468085.106,5079623.0,365122.96,0.651003360748291
Norway,NOR,2012,512777309840.997,5018573.0,365244.0,0.607396066188812
Norway,NOR,2011,501360549669.404,4953088.0,365244.0,0.680939614772797
Norway,NOR,2010,431052143940.438,4889252.0,365244.0,0.693232774734497
Nepal,NPL,2017,28971588940.364,28011258.0,143350.0,5.81882381439209
Nepal,NPL,2011,21573872420.7008,27464494.0,143350.0,4.55999994277954
Nauru,NRU,2021,175513984.500084,11709.0,20.0,1.56774914264679
New Zealand,NZL,2020,213029554653.687,5090200.0,263310.0,32.2799987792969
New Zealand,NZL,2019,213006341101.869,4979200.0,263310.0,31.6728115081787
New Zealand,NZL,2018,211985631173.205,4900600.0,263310.0,31.2374534606934
New Zealand,NZL,2017,206745969246.073,4813600.0,263310.0,29.7358131408691
New Zealand,NZL,2016,189100085275.23,4714100.0,263310.0,28.1000003814697
New Zealand,NZL,2015,178224167087.99,4609400.0,263310.0,25.8600006103516
New Zealand,NZL,2014,201518402787.38,4516500.0,263310.0,26.1499996185303
Oman,OMN,2022,109852795838.752,4730226.0,309500.0,19.1100006103516
Oman,OMN,2021,87323797139.1417,4500424.0,309500.0,13.9395332336426
Oman,OMN,2020,75909492847.8544,4522497.0,309500.0,17.1000003814697
Oman,OMN,2019,88060858257.4772,4591241.0,309500.0,5.81015777587891
Oman,OMN,2018,91505851755.5267,4597877.0,309500.0,5.81011772155762
Oman,OMN,2017,80856697009.1027,4537396.0,309500.0,5.8101372718811
Oman,OMN,2015,78710793237.9714,4184895.0,309500.0,12.460000038147
Oman,OMN,2010,64993498049.4148,2757446.0,309500.0,12.3199996948242
Pakistan,PAK,2021,348516647445.148,239477801.0,770880.0,8.62528419494629
Pakistan,PAK,2019,320909472770.669,230800899.0,770880.0,4.15000009536743
Pakistan,PAK,2018,356128166704.921,226928892.0,770880.0,3.17000007629395
Pakistan,PAK,2017,339205534861.1,223273967.0,770880.0,8.64999961853027
Pakistan,PAK,2016,313630000130.435,220138869.0,770880.0,16.1812782287598
Pakistan,PAK,2015,299963590534.773,217290883.0,770880.0,8.06536197662354
Pakistan,PAK,2014,271390474857.632,214264647.0,770880.0,8.75
Pakistan,PAK,2013,258657231672.412,211073978.0,770880.0,7.98999977111816
Pakistan,PAK,2012,250106966104.704,207667125.0,770880.0,7.53999996185303
Pakistan,PAK,2011,230586581059.665,203746065.0,770880.0,7.40000009536743
Pakistan,PAK,2010,196709621849.586,199239047.0,770880.0,6.96999979019165
Pakistan,PAK,2009,187337783856.466,194376534.0,770880.0,6.67000007629395
Pakistan,PAK,2008,202203748583.854,189499113.0,770880.0,6.07000017166138
Pakistan,PAK,2006,161871385506.36,179682690.0,770880.0,6.30000019073486
Pakistan,PAK,2005,145208562960.767,175453212.0,770880.0,3.92000007629395
Panama,PAN,2022,76276116700.0,4400773.0,74180.0,16.2066173553467
Panama,PAN,2019,69778991200.0,4234700.0,74180.0,19.6299991607666
Panama,PAN,2010,30231009500.0,3628535.0,74340.0,16.0900001525879
Philippines,PHL,2022,404353369604.631,113964338.0,298170.0,18.075719833374
Philippines,PHL,2021,394087359848.11,113100950.0,298170.0,21.7091598510742
Philippines,PHL,2020,361751145451.597,112081264.0,298170.0,20.3400001525879
Philippines,PHL,2019,376823402239.136,110804683.0,298170.0,24.4099998474121
Philippines,PHL,2017,328480736802.76,108119693.0,298170.0,16.0200004577637
Philippines,PHL,2013,283902828588.718,102076336.0,298170.0,17.0
Philippines,PHL,2010,208368893151.144,96337125.0,298170.0,16.4300003051758
Palau,PLW,2020,258990800.0,17792.0,460.0,14.6928749084473
Palau,PLW,2014,243156500.0,17715.0,460.0,19.82204246521
Papua New Guinea,PNG,2022,31653185952.609,10203169.0,452860.0,3.13966274261475
Papua New Guinea,PNG,2018,24109780708.0268,9394513.0,452860.0,2.15040993690491
Poland,POL,2022,695607522884.822,36821749.0,306090.0,28.645357131958
Poland,POL,2021,689170171187.004,36981559.0,306100.0,28.2374706268311
Poland,POL,2020,605914186117.953,37515748.0,306130.0,28.0100002288818
Poland,POL,2019,602683770144.88,37965475.0,306110.0,27.2586536407471
Poland,POL,2018,594616632477.019,37974750.0,306170.0,26.4762535095215
Poland,POL,2017,528356723263.073,37974826.0,306190.0,25.8786201477051
Poland,POL,2016,473259623976.262,37970087.0,306190.0,24.9500007629395
Poland,POL,2015,480054118583.367,37986412.0,306190.0,24.2688179016113
Poland,POL,2014,542134167178.627,38011735.0,306190.0,23.7000007629395
Poland,POL,2013,518179836405.36,38040196.0,306210.0,22.6299991607666
Poland,POL,2012,498148649702.66,38063164.0,306220.0,0.519515454769135
Poland,POL,2011,527848543023.469,38063255.0,306230.0,0.510186910629272
Poland,POL,2010,478111630683.514,38042794.0,306280.0,0.527205169200897
Puerto Rico (US),PRI,2017,103445526000.0,3410837.0,8870.0,7.59000015258789
Puerto Rico (US),PRI,2012,101564800000.0,3661045.0,8870.0,14.710000038147
Portugal,PRT,2022,256898675068.927,10434332.0,91605.6,25.3610610961914
Portugal,PRT,2021,256055879091.139,10361831.0,91605.6,25.0265216827393
Portugal,PRT,2020,229618773422.577,10297081.0,91605.6,22.5100002288818
Portugal,PRT,2019,240115970063.019,10286263.0,91605.6,20.7199993133545
Portugal,PRT,2018,242092894542.888,10283822.0,91605.6,18.6499996185303
Portugal,PRT,2017,220862990767.229,10300300.0,91605.6,19.25
